apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +96,{0} {1}: Account {2} does not belong to Company {3},{0} {1}: الحساب {2} لا ينتمي إلى الشركة {3}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +179,Cr,دائن Cr
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +342,Please select Company,يرجى تحديد الشركة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +358,Please select Company first,يرجى تحديد الشركة أولا
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +359,Please select Posting Date first,يرجى تحديد تاريخ الادخال.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +484,Quick Journal Entry,"مدخلات القيود اليومية ""السريع"""
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +487,Debit Account,حساب المدين
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +493,Credit Account,حساب الدائن
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +103,Row {0}: Party Type and Party is required for Receivable / Payable account {1},الصف {0}: مطلوب نوع الطرف و الذمم الدائنة / الذمم المدينة {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +105,Row {0}: Party Type and Party is only applicable against Receivable / Payable account,الصف {0}: نوع االطرف لا ينطبق إلا على  الذمم الدائنة / الذمم المدينة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +118,Reference No & Reference Date is required for {0},تاريخ المرجع و رقمه مطلوب في {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +122,Reference No is mandatory if you entered Reference Date,رقم المرجع الزامي اذا تم ادخال تاريخ المرجع
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +130,Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,"صف {0}: يرجى التحقق من ""مقدم"" مقابل حساب {1} إذا كان مقدم"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +132,Row {0}: Payment against Sales/Purchase Order should always be marked as advance,"صف {0}: الدفع مقابل المبيعات / أوامر الشراء يجب تحديده دائماً ""مقدم"""
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +136,Row {0}: Advance against Customer must be credit,الصف {0}: المقدم مقابل العملاء يجب أن يكون دائن
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +138,Row {0}: Advance against Supplier must be debit,الصف {0}: المقدم مقابل المورد يجب أن يكون مدين
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +145,"For {0}, only credit accounts can be linked against another debit entry",{0} فقط الحسابات الدائنه يمكن ربطها مع مدخلات مدينه آخرى.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +148,"For {0}, only debit accounts can be linked against another credit entry",{0} فقط الحسابات المدينة يمكن ربطها مع مدخلات دائنة آخرى.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +152,You can not enter current voucher in 'Against Journal Entry' column,"لا يمكنك إدخال القسيمة الحالية في العمود مقابل دفتر اليومية"""
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +160,Journal Entry {0} does not have account {1} or already matched against other voucher,دفتر اليومية {0} ليس لديه حساب {1} أو يقابل مدخل أخر
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +196,Row {0}: Debit entry can not be linked with a {1},لا يمكن ربط الخصم المباشر الإدخال مع {1} الصف {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +199,Row {0}: Credit entry can not be linked with a {1},صف {0}: لا يمكن ربط الدائن مع {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +212,Row {0}: Invalid reference {1},الصف {0}: إشارة غير صالحة {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +217,Row {0}: Party / Account does not match with {1} / {2} in {3} {4},الصف {0}: الطرف / الحساب لا يتطابق مع {1} / {2} في {3} {4}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +225,Row {0}: {1} {2} does not match with {3},صف {0} {1} {2} لا يتطابق مع {3}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +241,{0} {1} is not submitted,{0} {1} لم يتم تقديمه
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +244,{0} {1} is fully billed,{0} {1} مفوتره بشكل كامل
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +247,{0} {1} is closed,{0} {1} مغلقة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +260,"Advance paid against {0} {1} cannot be greater \
						than Grand Total {2}",المقدم المدفوع  مقابل {0} {1} لا يمكن أن يكون أكبر \ من المجموع الكلي {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +276,Payment against {0} {1} cannot be greater than Outstanding Amount {2},الدفع مقابل {0} {1} لا يمكن أن يكون أكبر من القيمة المعلقة {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +292,Total Debit must be equal to Total Credit. The difference is {0},يجب أن يكون إجمالي المدين مساويا لإجمالي الدائن. الفرق هو {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +299,You cannot credit and debit same account at the same time,لا يمكنك تعيين الحساب دائن ومدين بنفس الوقت
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +323,Please check Multi Currency option to allow accounts with other currency,يرجى التحقق من خيار تعدد العملات للسماح للحسابات بالعملات الأخرى
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +348,Row {0}: Exchange Rate is mandatory,الصف {0}: سعر الصرف إلزامي
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +354,Reference #{0} dated {1},إشارة # {0} بتاريخ {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +356,Please enter Reference date,الرجاء ادخال تاريخ المرجع
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +360,{0} against Sales Invoice {1},{0} مقابل فاتورة المبيعات {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +364,{0} against Sales Order {1},{0} مقابل طلب مبيعات {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +372,{0} against Bill {1} dated {2},{0} مقابل الفاتورة {1} بتاريخ {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +376,{0} against Purchase Order {1},{0} مقابل أمر الشراء {1}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +380,Note: {0},ملاحظة : {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +448,Entries' cannot be empty,المدخلات ' لا يمكن أن تكون فارغة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +534,Row No {0}: Amount cannot be greater than Pending Amount against Expense Claim {1}. Pending Amount is {2},رقم الصف {0}: لا يمكن أن يكون المبلغ أكبر من المبلغ المعلق مقابل المطالبة بالمصروفات {1}. المبلغ المعلق هو {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +539,Stock Entry {0} is not submitted,الحركة المخزنية {0} غير مسجلة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +542,Warning: Another {0} # {1} exists against stock entry {2},تنبيه : يوجد {0} آخر # {1} مقابل الحركة مخزنية {2}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +546,Accounts table cannot be blank.,جدول الحسابات لا يمكن أن يكون فارغا.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +755,No Permission,لا يوجد تصريح
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +859,Please select correct account,يرجى تحديد الحساب الصحيح
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +22,Same Company is entered more than once,تم ادخال الشركة أكثر من مره
apps/erpnext/erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py +28,Account {0} does not match with Company {1} in Mode of Account: {2},الحساب {0} لا يتطابق مع الشركة {1} في طريقة الحساب: {2}
apps/erpnext/erpnext/accounts/doctype/monthly_distribution/monthly_distribution.py +26,Percentage Allocation should be equal to 100%,يجب أن تكون نسبة التوزيع تساوي 100 ٪
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1007,Please select {0} first,الرجاء اختيار {0} اولاً
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1024,"Row #{0}: Reference Document Type must be one of Sales Order, Sales Invoice or Journal Entry",الصف رقم {0}: يجب أن يكون نوع المستند المرجعي واحدا من طلب المبيعات أو فاتورة المبيعات أو قيد اليومية
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1032,"Row #{0}: Reference Document Type must be one of Purchase Order, Purchase Invoice or Journal Entry",الصف رقم {0}: يجب أن يكون نوع المستند المرجعي واحدا من أمر الشراء أو فاتورة الشراء أو قيد اليومية
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +1040,Row #{0}: Reference Document Type must be one of Expense Claim or Journal Entry,"الصف # {0}: يجب أن يكون نوع المستند المرجعي واحدا من ""مطالبة المصروفات"" أو ""دفتر اليومية"""
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +146,Please select Charge Type first,الرجاء اختيار نوع الرسوم اولاً
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +150,Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',يمكن الاشارة  للصف فقط إذا كان نوع الرسوم 'على مبلغ الصف السابق' أو مجموعه
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +154,Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,لا يمكن تحديد نوع الرسوم للصف السابق 
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +157,Please specify a valid Row ID for row {0} in table {1},يرجى تحديد معرف صالح للصف {0} في الجدول {1}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +160,Cannot refer row number greater than or equal to current row number for this Charge type,لا يمكن الاشارة للصف برقم أكبر أو يساوي للرسوم
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +174,Actual type tax cannot be included in Item rate in row {0},لا يمكن تضمين ضريبة النوع الفعلي في معدل العنصر في الصف {0}
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +179,"For row {0} in {1}. To include {2} in Item rate, rows {3} must also be included",للصف {0} في {1}. لتشمل {2} في سعر الصنف، {3} يجب أيضا ادراج الصفوف
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +201,Valuation type charges can not marked as Inclusive,لا يمكن وضع علامة على رسوم نوع التقييم على أنها شاملة
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +569,Please select Posting Date before selecting Party,يرجى تحديد تاريخ الادخال قبل اختيار الطرف
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.js +913,Cannot {0} {1} {2} without any negative outstanding invoice,لا يمكن {0} {1} {2} بدون أي فاتورة سالبة غير مسددة
